NOUN,VERB,ADJ,ADV,generated,PERSON,ORGANIZATION,GPE,LOCATION,GSP,FACILITY
100,98,27,22,0,0.0,0.0,6.0,0.0,0.0,0.0
155,150,40,62,0,0.0,2.0,5.0,0.0,0.0,0.0
72,99,34,26,0,0.0,0.0,0.0,0.0,0.0,0.0
95,74,34,20,0,1.0,1.0,1.0,0.0,0.0,0.0
58,61,21,19,0,0.0,1.0,1.0,0.0,0.0,0.0
216,158,38,55,0,13.0,4.0,5.0,0.0,0.0,0.0
83,80,34,20,0,1.0,1.0,2.0,0.0,0.0,0.0
72,65,11,18,0,0.0,0.0,0.0,0.0,0.0,0.0
101,97,33,30,0,1.0,1.0,0.0,0.0,0.0,0.0
57,55,12,14,0,0.0,1.0,1.0,0.0,0.0,0.0
141,127,36,43,0,1.0,0.0,1.0,0.0,0.0,0.0
98,116,28,35,0,1.0,3.0,1.0,0.0,0.0,0.0
71,59,15,22,0,1.0,0.0,0.0,0.0,0.0,0.0
48,48,13,13,0,1.0,0.0,0.0,0.0,0.0,0.0
47,59,4,18,0,0.0,1.0,0.0,0.0,0.0,0.0
48,75,25,18,0,0.0,1.0,0.0,0.0,0.0,0.0
125,69,16,15,0,3.0,3.0,2.0,0.0,0.0,0.0
104,98,21,23,0,3.0,1.0,1.0,0.0,0.0,0.0
143,122,30,30,0,1.0,1.0,3.0,0.0,0.0,0.0
201,117,36,39,0,4.0,2.0,3.0,0.0,0.0,0.0
105,83,30,21,0,0.0,3.0,2.0,0.0,0.0,0.0
119,101,26,36,0,0.0,0.0,1.0,0.0,0.0,0.0
120,106,31,34,0,3.0,1.0,0.0,0.0,0.0,0.0
194,148,38,38,0,3.0,5.0,2.0,0.0,0.0,0.0
123,137,26,48,0,0.0,0.0,0.0,0.0,0.0,0.0
95,84,26,22,0,1.0,1.0,0.0,0.0,0.0,0.0
97,71,35,26,0,1.0,0.0,0.0,0.0,0.0,0.0
131,108,36,39,0,4.0,3.0,2.0,0.0,0.0,0.0
71,68,25,24,0,0.0,1.0,1.0,0.0,0.0,0.0
74,68,11,23,0,2.0,0.0,0.0,0.0,0.0,0.0
143,106,33,22,0,0.0,1.0,2.0,0.0,0.0,0.0
61,38,21,5,0,1.0,1.0,1.0,0.0,0.0,0.0
104,94,39,20,0,1.0,1.0,0.0,0.0,0.0,0.0
42,47,12,12,0,1.0,0.0,0.0,0.0,0.0,0.0
129,88,23,37,0,4.0,2.0,1.0,0.0,0.0,0.0
122,99,34,39,0,3.0,0.0,3.0,0.0,0.0,0.0
82,60,20,15,0,0.0,0.0,1.0,0.0,0.0,0.0
97,87,24,23,0,0.0,1.0,0.0,0.0,0.0,0.0
110,144,31,29,0,1.0,0.0,0.0,0.0,0.0,0.0
143,126,45,57,0,0.0,2.0,1.0,0.0,0.0,0.0
87,137,20,37,0,0.0,0.0,0.0,0.0,0.0,0.0
144,136,29,47,0,2.0,2.0,2.0,0.0,0.0,0.0
131,74,33,16,0,3.0,9.0,2.0,0.0,0.0,0.0
250,192,59,74,0,3.0,2.0,2.0,0.0,0.0,0.0
71,57,17,18,0,0.0,2.0,1.0,0.0,0.0,0.0
92,105,26,29,0,0.0,0.0,0.0,0.0,0.0,0.0
42,50,9,11,0,0.0,0.0,1.0,0.0,0.0,0.0
93,108,27,22,0,1.0,0.0,0.0,0.0,0.0,0.0
97,111,32,21,0,2.0,0.0,1.0,0.0,0.0,0.0
164,107,39,33,0,2.0,3.0,0.0,0.0,0.0,0.0
68,95,14,33,0,0.0,1.0,0.0,0.0,0.0,0.0
83,68,18,17,0,2.0,1.0,0.0,0.0,0.0,0.0
60,44,26,11,0,1.0,0.0,0.0,0.0,0.0,0.0
82,82,24,20,0,1.0,1.0,1.0,0.0,0.0,0.0
54,63,14,13,0,1.0,0.0,0.0,0.0,0.0,0.0
102,96,14,16,0,0.0,3.0,0.0,0.0,0.0,0.0
204,188,53,57,0,1.0,1.0,0.0,0.0,0.0,0.0
87,84,28,30,0,0.0,1.0,2.0,0.0,0.0,0.0
88,102,22,39,0,0.0,1.0,0.0,0.0,1.0,0.0
163,138,29,32,0,2.0,2.0,0.0,0.0,0.0,0.0
106,99,24,37,0,0.0,0.0,1.0,0.0,0.0,0.0
76,72,18,17,0,0.0,1.0,2.0,0.0,0.0,0.0
108,198,42,60,0,0.0,0.0,0.0,0.0,0.0,0.0
51,48,15,12,0,0.0,1.0,0.0,0.0,0.0,0.0
69,75,21,30,0,1.0,0.0,0.0,0.0,0.0,0.0
149,37,23,15,0,18.0,5.0,2.0,0.0,0.0,0.0
230,124,48,43,0,21.0,7.0,3.0,0.0,0.0,0.0
102,87,30,21,0,3.0,2.0,0.0,0.0,0.0,0.0
92,95,17,28,0,0.0,0.0,0.0,0.0,1.0,0.0
49,83,17,22,0,0.0,0.0,0.0,0.0,0.0,0.0
120,110,30,40,0,1.0,2.0,0.0,0.0,0.0,0.0
68,67,14,29,0,1.0,1.0,0.0,0.0,0.0,0.0
127,92,17,19,0,1.0,5.0,0.0,0.0,0.0,0.0
144,92,29,14,0,9.0,3.0,3.0,0.0,0.0,0.0
73,80,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0
121,110,23,30,0,0.0,1.0,0.0,0.0,0.0,0.0
93,99,21,33,0,1.0,1.0,0.0,0.0,0.0,0.0
72,56,14,17,0,0.0,0.0,0.0,0.0,0.0,0.0
96,124,34,29,0,2.0,2.0,3.0,0.0,0.0,0.0
141,89,34,22,0,0.0,4.0,2.0,0.0,0.0,0.0
92,101,21,42,0,1.0,1.0,0.0,0.0,0.0,0.0
79,70,19,13,0,1.0,1.0,2.0,0.0,0.0,0.0
59,53,12,17,0,1.0,1.0,1.0,0.0,0.0,0.0
124,96,22,11,0,6.0,3.0,9.0,0.0,0.0,0.0
81,98,21,38,0,1.0,2.0,1.0,0.0,0.0,0.0
71,94,16,25,0,0.0,1.0,0.0,0.0,0.0,0.0
56,51,6,22,0,1.0,0.0,0.0,0.0,0.0,0.0
112,114,39,34,0,0.0,0.0,1.0,0.0,0.0,0.0
99,109,26,43,0,3.0,2.0,0.0,0.0,0.0,0.0
38,38,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0
147,149,38,65,0,2.0,0.0,1.0,0.0,0.0,0.0
203,207,45,49,0,0.0,0.0,4.0,0.0,0.0,0.0
78,94,22,42,0,0.0,0.0,0.0,0.0,0.0,0.0
195,150,32,39,0,2.0,4.0,4.0,0.0,0.0,0.0
96,52,13,15,0,4.0,4.0,3.0,0.0,0.0,0.0
119,117,39,32,0,1.0,0.0,0.0,0.0,0.0,0.0
89,101,17,31,0,0.0,1.0,0.0,0.0,0.0,0.0
58,69,15,27,0,1.0,0.0,0.0,0.0,0.0,0.0
78,60,12,19,0,0.0,1.0,1.0,0.0,0.0,0.0
118,115,35,32,0,0.0,0.0,0.0,0.0,0.0,0.0
78,101,22,26,0,0.0,1.0,0.0,0.0,0.0,0.0
47,43,14,9,0,2.0,2.0,0.0,0.0,0.0,0.0
111,100,23,23,0,1.0,3.0,0.0,0.0,0.0,0.0
143,131,34,47,0,1.0,3.0,2.0,0.0,0.0,0.0
95,105,31,36,0,0.0,3.0,0.0,0.0,1.0,0.0
69,55,18,15,0,0.0,0.0,0.0,0.0,0.0,0.0
90,82,22,31,0,0.0,1.0,0.0,0.0,0.0,0.0
207,165,39,34,0,2.0,2.0,2.0,0.0,0.0,0.0
152,125,33,30,0,3.0,0.0,0.0,0.0,0.0,0.0
87,138,29,50,0,0.0,3.0,1.0,0.0,0.0,0.0
75,80,9,26,0,1.0,0.0,0.0,0.0,0.0,0.0
88,70,28,30,0,0.0,0.0,1.0,0.0,0.0,0.0
120,85,35,23,0,0.0,0.0,0.0,0.0,0.0,0.0
211,144,32,30,0,4.0,6.0,0.0,0.0,0.0,0.0
100,87,37,33,0,1.0,0.0,0.0,0.0,0.0,0.0
75,51,10,13,0,1.0,0.0,1.0,0.0,0.0,0.0
162,152,28,43,0,2.0,2.0,3.0,0.0,0.0,0.0
99,107,18,41,0,0.0,1.0,1.0,0.0,0.0,0.0
110,91,24,18,0,6.0,1.0,0.0,0.0,0.0,0.0
191,175,64,52,0,2.0,1.0,0.0,0.0,0.0,0.0
196,127,30,37,0,4.0,0.0,3.0,0.0,0.0,0.0
111,52,25,17,0,6.0,3.0,0.0,0.0,0.0,0.0
84,84,17,34,0,0.0,1.0,0.0,0.0,0.0,0.0
83,96,16,29,0,4.0,0.0,0.0,0.0,0.0,0.0
83,62,26,17,0,2.0,0.0,1.0,0.0,0.0,0.0
27,40,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0
84,62,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0
39,37,5,8,0,0.0,0.0,1.0,0.0,0.0,0.0
48,40,8,12,0,1.0,1.0,1.0,0.0,0.0,0.0
97,103,23,30,0,2.0,0.0,0.0,0.0,0.0,0.0
108,99,11,15,0,0.0,0.0,1.0,0.0,0.0,0.0
318,165,73,47,0,24.0,7.0,3.0,0.0,0.0,0.0
103,89,25,21,0,2.0,2.0,0.0,0.0,0.0,0.0
96,92,28,20,0,1.0,1.0,2.0,0.0,0.0,0.0
91,74,14,11,0,1.0,2.0,2.0,0.0,0.0,0.0
97,87,21,33,0,2.0,0.0,1.0,0.0,0.0,0.0
53,53,16,22,0,1.0,2.0,0.0,0.0,0.0,0.0
89,70,34,24,0,2.0,1.0,3.0,0.0,0.0,0.0
44,44,9,14,0,1.0,1.0,0.0,0.0,0.0,0.0
104,85,34,26,0,2.0,0.0,1.0,0.0,0.0,0.0
131,68,29,25,0,6.0,2.0,5.0,0.0,0.0,0.0
90,73,26,30,0,0.0,1.0,1.0,0.0,0.0,0.0
150,113,43,27,0,3.0,3.0,0.0,0.0,0.0,0.0
323,232,86,79,0,7.0,2.0,1.0,0.0,0.0,0.0
66,67,15,24,0,1.0,0.0,0.0,0.0,0.0,0.0
49,44,18,12,0,0.0,0.0,0.0,0.0,0.0,0.0
90,68,28,28,0,4.0,1.0,0.0,0.0,0.0,0.0
77,64,25,18,0,0.0,0.0,0.0,0.0,0.0,0.0
110,72,23,25,0,1.0,0.0,1.0,0.0,0.0,0.0
83,82,31,26,0,0.0,0.0,0.0,0.0,0.0,0.0
67,89,17,28,0,0.0,1.0,1.0,0.0,0.0,0.0
169,150,46,55,0,3.0,2.0,2.0,0.0,0.0,0.0
54,82,13,19,0,1.0,0.0,0.0,0.0,0.0,0.0
131,80,21,9,0,3.0,3.0,2.0,0.0,0.0,0.0
65,61,21,22,0,1.0,0.0,0.0,0.0,0.0,0.0
111,91,32,28,0,0.0,1.0,1.0,0.0,0.0,0.0
127,106,25,18,0,2.0,1.0,2.0,0.0,0.0,0.0
94,86,20,21,0,1.0,0.0,0.0,0.0,0.0,0.0
119,86,35,14,0,0.0,1.0,2.0,0.0,0.0,0.0
138,91,35,41,0,1.0,1.0,1.0,0.0,0.0,0.0
86,63,23,21,0,1.0,0.0,0.0,0.0,0.0,0.0
91,72,25,23,0,0.0,1.0,2.0,0.0,0.0,0.0
204,167,53,36,0,2.0,1.0,0.0,0.0,0.0,0.0
86,75,32,27,0,1.0,0.0,1.0,0.0,0.0,0.0
61,51,17,25,0,0.0,1.0,0.0,0.0,0.0,0.0
58,67,20,23,0,0.0,2.0,1.0,0.0,0.0,0.0
101,58,16,11,0,3.0,1.0,3.0,0.0,0.0,0.0
123,93,30,33,0,3.0,3.0,1.0,0.0,0.0,0.0
157,163,53,39,0,0.0,0.0,0.0,0.0,0.0,0.0
102,76,40,32,0,0.0,1.0,1.0,0.0,0.0,0.0
88,63,19,27,0,3.0,2.0,2.0,0.0,0.0,0.0
125,89,43,36,0,1.0,0.0,0.0,0.0,0.0,0.0
157,125,46,28,0,6.0,2.0,2.0,0.0,0.0,0.0
71,70,21,17,0,0.0,0.0,1.0,0.0,0.0,0.0
150,108,33,30,0,0.0,3.0,0.0,0.0,0.0,0.0
69,102,19,34,0,0.0,0.0,0.0,0.0,0.0,0.0
108,85,30,20,0,1.0,1.0,0.0,0.0,0.0,0.0
68,68,20,21,0,1.0,1.0,1.0,0.0,0.0,0.0
197,201,67,63,0,1.0,1.0,1.0,0.0,0.0,0.0
132,90,32,41,0,2.0,0.0,3.0,0.0,0.0,0.0
171,115,42,31,0,1.0,2.0,1.0,0.0,0.0,0.0
70,62,9,25,0,2.0,0.0,2.0,0.0,0.0,0.0
145,77,41,27,0,1.0,2.0,2.0,0.0,0.0,0.0
40,50,10,4,0,0.0,0.0,0.0,0.0,0.0,0.0
94,80,19,24,0,0.0,0.0,1.0,0.0,0.0,0.0
111,94,25,35,0,2.0,0.0,1.0,0.0,1.0,0.0
82,90,23,25,0,1.0,0.0,2.0,0.0,0.0,0.0
119,100,19,26,0,2.0,2.0,1.0,0.0,0.0,0.0
89,96,18,20,0,1.0,0.0,1.0,0.0,0.0,0.0
55,61,14,18,0,0.0,1.0,0.0,0.0,0.0,0.0
192,149,42,46,0,3.0,3.0,0.0,0.0,0.0,0.0
67,90,21,19,0,1.0,0.0,0.0,0.0,0.0,0.0
89,137,24,43,0,0.0,0.0,0.0,0.0,0.0,0.0
96,60,24,12,0,0.0,3.0,0.0,0.0,0.0,0.0
94,100,39,31,0,0.0,0.0,1.0,0.0,0.0,0.0
106,120,27,38,0,1.0,0.0,0.0,0.0,0.0,0.0
75,71,10,11,0,0.0,0.0,0.0,0.0,1.0,0.0
434,219,108,100,0,8.0,6.0,3.0,0.0,0.0,0.0
244,95,62,33,0,11.0,2.0,2.0,0.0,0.0,0.0
69,82,18,30,0,1.0,0.0,0.0,0.0,0.0,0.0
84,73,23,21,0,0.0,0.0,0.0,0.0,0.0,0.0
114,113,39,59,0,3.0,2.0,0.0,0.0,0.0,0.0
122,131,27,53,0,2.0,0.0,0.0,0.0,0.0,0.0
141,93,35,32,0,4.0,5.0,2.0,0.0,0.0,0.0
42,48,17,14,0,0.0,0.0,0.0,0.0,0.0,0.0
181,164,77,60,0,0.0,0.0,2.0,0.0,0.0,0.0
66,56,16,18,0,0.0,1.0,0.0,0.0,0.0,0.0
125,102,15,32,0,1.0,0.0,0.0,0.0,0.0,0.0
256,180,55,63,0,12.0,11.0,3.0,0.0,0.0,0.0
81,85,18,42,0,0.0,1.0,0.0,0.0,0.0,0.0
80,66,26,25,0,0.0,0.0,0.0,0.0,0.0,0.0
109,113,25,28,0,0.0,0.0,0.0,0.0,0.0,0.0
111,87,27,33,0,1.0,0.0,0.0,0.0,0.0,0.0
76,83,18,30,0,0.0,0.0,0.0,0.0,0.0,0.0
137,71,34,11,0,0.0,2.0,1.0,0.0,0.0,0.0
102,103,18,23,0,1.0,0.0,0.0,0.0,0.0,0.0
147,108,34,30,0,0.0,3.0,0.0,0.0,0.0,0.0
88,113,22,30,0,0.0,0.0,0.0,0.0,0.0,0.0
135,88,31,21,0,1.0,2.0,1.0,0.0,0.0,0.0
70,83,14,30,0,0.0,0.0,0.0,0.0,0.0,0.0
138,102,33,22,0,4.0,1.0,1.0,0.0,0.0,0.0
70,85,23,31,0,0.0,0.0,0.0,0.0,0.0,0.0
142,94,35,22,0,2.0,0.0,4.0,0.0,0.0,0.0
110,103,23,24,0,3.0,3.0,0.0,0.0,0.0,0.0
196,89,44,22,0,6.0,5.0,4.0,0.0,0.0,0.0
120,148,28,44,0,0.0,0.0,0.0,0.0,0.0,0.0
116,92,32,33,0,1.0,1.0,2.0,0.0,0.0,0.0
177,160,66,27,0,2.0,4.0,2.0,0.0,1.0,0.0
64,42,9,13,0,3.0,0.0,0.0,0.0,0.0,0.0
183,149,50,52,0,2.0,2.0,2.0,0.0,0.0,0.0
118,130,45,41,0,2.0,0.0,2.0,0.0,0.0,0.0
69,47,13,19,0,1.0,0.0,0.0,0.0,0.0,0.0
124,114,21,26,0,1.0,1.0,2.0,0.0,0.0,0.0
75,64,24,20,0,1.0,0.0,0.0,0.0,0.0,0.0
84,70,30,15,0,4.0,1.0,1.0,0.0,0.0,0.0
73,42,12,19,0,6.0,7.0,0.0,0.0,0.0,0.0
69,71,16,22,0,0.0,1.0,5.0,0.0,0.0,0.0
132,160,22,38,0,1.0,0.0,0.0,0.0,0.0,0.0
131,114,31,30,0,1.0,1.0,0.0,0.0,0.0,0.0
132,159,28,51,0,1.0,1.0,1.0,0.0,0.0,0.0
61,44,19,9,0,3.0,0.0,2.0,0.0,0.0,0.0
220,84,54,7,0,12.0,7.0,2.0,0.0,1.0,0.0
123,74,25,25,0,4.0,2.0,1.0,0.0,0.0,0.0
104,96,19,26,0,1.0,1.0,0.0,0.0,0.0,0.0
91,84,25,29,0,4.0,1.0,0.0,0.0,0.0,0.0
125,98,29,25,0,1.0,0.0,0.0,0.0,0.0,0.0
94,98,22,23,0,2.0,0.0,0.0,0.0,0.0,0.0
102,121,38,43,0,0.0,0.0,0.0,0.0,0.0,0.0
72,77,24,28,0,2.0,1.0,0.0,0.0,0.0,0.0
82,104,23,34,0,1.0,0.0,0.0,0.0,0.0,0.0
77,72,19,20,0,1.0,0.0,0.0,0.0,0.0,0.0
51,59,15,20,0,0.0,0.0,0.0,0.0,0.0,0.0
110,73,20,27,0,2.0,5.0,1.0,0.0,0.0,0.0
45,58,15,12,0,0.0,0.0,0.0,0.0,0.0,0.0
160,101,28,27,0,5.0,3.0,1.0,0.0,0.0,0.0
114,98,34,44,0,4.0,5.0,2.0,0.0,0.0,0.0
78,69,24,18,0,2.0,2.0,1.0,0.0,0.0,0.0
109,80,31,38,0,2.0,1.0,0.0,0.0,0.0,0.0
83,65,7,15,0,1.0,0.0,0.0,0.0,0.0,0.0
87,94,12,26,0,0.0,1.0,1.0,0.0,0.0,0.0
90,65,23,17,0,0.0,2.0,2.0,0.0,0.0,0.0
148,107,35,31,0,1.0,3.0,0.0,0.0,0.0,0.0
150,108,33,30,0,0.0,3.0,0.0,0.0,0.0,0.0
77,80,18,18,0,0.0,0.0,0.0,0.0,0.0,0.0
132,120,34,38,0,1.0,0.0,0.0,0.0,0.0,0.0
97,85,26,31,0,1.0,0.0,0.0,0.0,0.0,0.0
96,150,22,30,0,0.0,0.0,0.0,0.0,0.0,0.0
46,49,11,22,0,1.0,0.0,0.0,0.0,0.0,0.0
66,79,20,23,0,0.0,1.0,0.0,0.0,0.0,0.0
144,114,29,17,0,4.0,1.0,0.0,0.0,0.0,0.0
132,124,33,36,0,5.0,5.0,2.0,0.0,0.0,0.0
232,213,65,65,0,4.0,4.0,2.0,0.0,0.0,0.0
134,93,29,36,0,0.0,3.0,0.0,0.0,0.0,0.0
103,72,21,25,0,1.0,2.0,1.0,0.0,0.0,0.0
163,102,43,18,0,3.0,11.0,3.0,0.0,0.0,0.0
59,68,7,25,0,0.0,0.0,1.0,0.0,0.0,0.0
122,122,35,26,0,0.0,4.0,1.0,0.0,0.0,0.0
85,85,17,29,0,1.0,0.0,0.0,0.0,0.0,0.0
50,38,7,12,0,0.0,0.0,1.0,0.0,0.0,0.0
129,110,37,41,0,1.0,2.0,0.0,0.0,0.0,0.0
86,80,22,11,0,0.0,1.0,1.0,0.0,0.0,0.0
65,64,16,18,0,0.0,0.0,1.0,0.0,0.0,0.0
97,87,31,28,0,1.0,1.0,1.0,0.0,0.0,0.0
69,76,23,31,0,0.0,0.0,1.0,0.0,0.0,0.0
208,105,36,37,0,4.0,4.0,2.0,0.0,0.0,0.0
138,129,34,36,0,1.0,1.0,2.0,0.0,0.0,0.0
87,83,25,30,0,0.0,0.0,1.0,0.0,0.0,0.0
80,57,19,13,0,1.0,0.0,0.0,0.0,0.0,0.0
120,87,36,28,0,0.0,0.0,4.0,0.0,0.0,0.0
88,58,15,13,0,2.0,1.0,2.0,0.0,0.0,0.0
75,85,35,27,0,0.0,0.0,1.0,0.0,0.0,0.0
95,60,24,20,0,1.0,3.0,0.0,0.0,0.0,0.0
114,70,16,21,0,5.0,2.0,2.0,0.0,0.0,0.0
40,57,14,12,0,0.0,1.0,1.0,0.0,0.0,0.0
162,109,44,35,0,2.0,1.0,1.0,0.0,0.0,0.0
145,90,32,37,0,7.0,5.0,0.0,0.0,0.0,0.0
108,92,22,15,0,0.0,0.0,2.0,0.0,0.0,0.0
105,92,38,31,0,0.0,2.0,0.0,0.0,0.0,0.0
233,210,76,50,0,5.0,8.0,4.0,0.0,0.0,0.0
107,91,41,35,0,1.0,0.0,1.0,0.0,0.0,0.0
58,56,11,24,0,2.0,1.0,0.0,0.0,0.0,0.0
179,193,48,62,0,8.0,1.0,2.0,0.0,0.0,0.0
90,81,21,26,0,0.0,1.0,1.0,0.0,0.0,0.0
44,49,11,14,0,1.0,0.0,0.0,0.0,0.0,0.0
111,144,41,55,0,0.0,0.0,0.0,0.0,0.0,0.0
218,125,44,37,0,10.0,6.0,2.0,0.0,0.0,0.0
120,67,24,15,0,0.0,1.0,1.0,0.0,0.0,0.0
82,96,20,20,0,1.0,1.0,0.0,0.0,0.0,0.0
95,85,19,29,0,2.0,1.0,0.0,0.0,0.0,0.0
70,68,19,18,0,0.0,1.0,1.0,0.0,0.0,0.0
137,125,42,37,0,0.0,0.0,0.0,0.0,0.0,0.0
97,86,31,24,0,0.0,2.0,0.0,0.0,0.0,0.0
309,281,89,91,0,5.0,7.0,5.0,0.0,1.0,0.0
165,131,36,51,0,1.0,2.0,0.0,0.0,0.0,0.0
79,64,27,26,0,0.0,0.0,1.0,0.0,0.0,0.0
89,107,27,46,0,0.0,0.0,1.0,0.0,0.0,0.0
178,132,46,22,0,9.0,2.0,4.0,0.0,0.0,0.0
207,92,32,22,0,10.0,17.0,6.0,0.0,1.0,0.0
46,33,13,11,0,3.0,0.0,0.0,0.0,0.0,0.0
95,94,28,24,0,1.0,0.0,0.0,0.0,0.0,0.0
193,115,34,18,0,5.0,3.0,2.0,0.0,1.0,0.0
102,103,20,25,0,3.0,2.0,3.0,0.0,0.0,0.0
436,239,118,86,0,23.0,19.0,4.0,0.0,1.0,1.0
73,66,19,36,0,1.0,1.0,0.0,0.0,0.0,0.0
57,77,15,22,0,0.0,0.0,0.0,0.0,0.0,0.0
214,149,56,36,0,2.0,1.0,2.0,0.0,0.0,0.0
166,150,43,43,0,5.0,4.0,3.0,0.0,0.0,0.0
85,59,26,23,0,2.0,2.0,3.0,0.0,0.0,0.0
57,68,18,15,0,1.0,0.0,0.0,0.0,0.0,0.0
61,68,17,23,0,1.0,0.0,1.0,0.0,0.0,0.0
60,53,16,7,0,0.0,3.0,0.0,0.0,0.0,0.0
211,170,50,58,0,2.0,3.0,2.0,0.0,0.0,0.0
69,75,20,29,0,2.0,0.0,1.0,0.0,0.0,0.0
169,152,48,59,0,2.0,2.0,1.0,0.0,0.0,0.0
63,62,9,12,0,0.0,3.0,0.0,0.0,0.0,0.0
117,95,33,30,0,0.0,0.0,1.0,0.0,0.0,0.0
92,65,26,30,0,0.0,3.0,0.0,0.0,0.0,0.0
222,205,57,36,0,4.0,3.0,2.0,0.0,0.0,0.0
55,82,21,13,0,1.0,0.0,0.0,0.0,0.0,0.0
162,95,44,28,0,3.0,2.0,0.0,0.0,0.0,0.0
96,94,32,22,0,3.0,0.0,3.0,0.0,0.0,0.0
45,47,13,18,0,0.0,0.0,3.0,0.0,0.0,0.0
154,148,41,40,0,6.0,4.0,1.0,0.0,0.0,0.0
122,112,31,29,0,2.0,2.0,0.0,0.0,0.0,0.0
109,68,39,23,0,0.0,1.0,8.0,0.0,0.0,0.0
97,83,36,24,0,0.0,2.0,0.0,0.0,0.0,0.0
100,73,20,16,0,3.0,3.0,2.0,0.0,0.0,0.0
360,356,127,123,0,3.0,1.0,1.0,0.0,0.0,0.0
146,112,49,34,0,1.0,2.0,1.0,0.0,0.0,0.0
128,98,27,19,0,2.0,3.0,1.0,0.0,1.0,0.0
36,55,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0
137,101,34,26,0,2.0,4.0,3.0,0.0,0.0,0.0
108,117,21,30,0,0.0,0.0,0.0,0.0,0.0,0.0
115,116,45,44,0,0.0,0.0,1.0,0.0,0.0,0.0
51,66,18,32,0,1.0,0.0,1.0,0.0,0.0,0.0
47,44,17,17,0,0.0,1.0,0.0,0.0,0.0,0.0
120,90,31,20,0,2.0,0.0,1.0,0.0,0.0,0.0
95,64,21,17,0,6.0,6.0,0.0,0.0,0.0,0.0
89,59,23,8,0,1.0,0.0,2.0,0.0,0.0,0.0
175,113,38,13,0,3.0,3.0,2.0,0.0,0.0,0.0
66,59,5,17,0,1.0,0.0,0.0,0.0,0.0,0.0
214,147,58,52,0,7.0,7.0,3.0,0.0,0.0,0.0
80,76,11,16,0,1.0,1.0,0.0,0.0,0.0,0.0
110,117,37,36,0,0.0,0.0,0.0,0.0,0.0,0.0
78,104,20,17,0,0.0,1.0,0.0,0.0,0.0,0.0
58,41,17,14,0,0.0,0.0,0.0,0.0,0.0,0.0
87,65,35,24,0,0.0,0.0,7.0,0.0,0.0,0.0
124,102,12,36,0,0.0,1.0,0.0,0.0,0.0,0.0
76,51,10,12,0,0.0,5.0,1.0,0.0,0.0,0.0
168,121,26,34,0,7.0,2.0,2.0,0.0,0.0,0.0
162,103,36,20,0,0.0,1.0,1.0,0.0,0.0,0.0
85,78,19,26,0,1.0,3.0,0.0,0.0,0.0,0.0
87,110,35,40,0,1.0,0.0,0.0,0.0,0.0,0.0
139,76,21,22,0,0.0,2.0,1.0,0.0,0.0,0.0
199,68,40,16,0,9.0,5.0,4.0,0.0,1.0,0.0
72,71,33,17,0,0.0,1.0,1.0,0.0,0.0,0.0
106,128,40,49,0,2.0,1.0,1.0,0.0,0.0,0.0
87,76,21,23,0,0.0,1.0,2.0,0.0,0.0,0.0
80,71,22,28,0,0.0,0.0,0.0,0.0,0.0,0.0
97,119,44,45,0,1.0,1.0,1.0,0.0,0.0,0.0
117,154,28,45,0,0.0,2.0,1.0,0.0,0.0,0.0
137,118,31,39,0,8.0,4.0,1.0,0.0,0.0,0.0
197,117,76,51,0,0.0,3.0,1.0,0.0,0.0,0.0
189,194,49,64,0,3.0,0.0,1.0,0.0,0.0,0.0
122,85,34,22,0,7.0,3.0,2.0,0.0,0.0,0.0
146,220,35,80,0,2.0,0.0,0.0,0.0,0.0,0.0
64,54,15,26,0,0.0,1.0,0.0,0.0,0.0,0.0
93,103,25,30,0,2.0,0.0,0.0,0.0,0.0,0.0
76,57,18,14,0,1.0,0.0,0.0,0.0,0.0,0.0
130,183,58,38,0,1.0,0.0,1.0,0.0,0.0,0.0
98,83,33,20,0,0.0,0.0,1.0,0.0,0.0,0.0
117,106,24,34,0,3.0,2.0,2.0,0.0,0.0,0.0
141,101,37,33,0,0.0,0.0,1.0,0.0,0.0,0.0
212,135,55,49,0,2.0,3.0,1.0,0.0,0.0,0.0
104,106,26,35,0,2.0,1.0,1.0,0.0,0.0,0.0
110,108,33,31,0,0.0,0.0,1.0,0.0,0.0,0.0
85,97,28,12,0,0.0,1.0,1.0,0.0,0.0,0.0
67,101,23,27,0,1.0,0.0,0.0,0.0,0.0,0.0
50,44,8,8,0,1.0,0.0,0.0,0.0,0.0,0.0
114,86,47,24,0,0.0,1.0,0.0,0.0,0.0,0.0
110,87,29,18,0,0.0,1.0,0.0,0.0,0.0,0.0
161,102,34,30,0,1.0,1.0,0.0,0.0,0.0,0.0
101,99,26,31,0,0.0,1.0,1.0,0.0,0.0,0.0
69,71,17,17,0,2.0,0.0,1.0,0.0,0.0,0.0
229,181,40,50,0,9.0,2.0,2.0,0.0,0.0,0.0
89,86,21,31,0,1.0,3.0,0.0,0.0,0.0,0.0
253,135,41,29,0,4.0,8.0,3.0,0.0,0.0,0.0
48,44,9,15,0,0.0,0.0,0.0,0.0,0.0,0.0
46,40,15,17,0,0.0,0.0,0.0,0.0,0.0,0.0
125,115,41,27,0,3.0,7.0,0.0,0.0,0.0,0.0
